2,44797, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,45040, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,45060, Note_on_c,0,76,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,46109, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,46110, Note_on_c,0,73,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,46584, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,46615, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,46847, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,46863, Note_on_c,0,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,47109, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,47125, Note_on_c,0,71,39,,,,,,,,,,,,,,,,,,,,,,,,,
2,48139, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,48140, Note_on_c,0,81,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,48381, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,48397, Note_on_c,0,83,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,48629, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,48645, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,48877, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,48893, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,49136, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,49156, Note_on_c,0,81,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,49433, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,49449, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,49682, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,49698, Note_on_c,0,76,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,49931, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,49947, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,50190, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,50206, Note_on_c,0,81,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,50448, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,50464, Note_on_c,0,83,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,50695, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,50711, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,50943, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,50959, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,51205, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,51221, Note_on_c,0,81,39,,,,,,,,,,,,,,,,,,,,,,,,,
2,51468, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,51484, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,51715, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,51731, Note_on_c,0,76,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,51963, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,51979, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,52220, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,52236, Note_on_c,0,81,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,52477, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,52493, Note_on_c,0,83,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,52725, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,52741, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,52973, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,52989, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,53232, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,53252, Note_on_c,0,81,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,53529, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,53545, Note_on_c,0,83,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,53778, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,53794, Note_on_c,0,85,42,,,,,,,,,,,,,,,,,,,,,,,,,
2,54027, Note_off_c,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,
